Age,Attrition,Travel_Frequently,Travel_Rarely,Non_Travel,DailyRate,Research & Development,Sales,Human Resources,DistanceFromHome,Education,Life Sciences,Medical,Marketing,Technical Degree,EducationOther,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,Sales Executive,Research Scientist,Laboratory Technician,Manufacturing Director,Healthcare Representative,JobSatisfaction,Married,Single,Divorced,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
42,0,0,1,0,319,1,0,0,24,3,0,1,0,0,0,4,0,56,3,3,0,0,0,1,0,1,1,0,0,7406,6950,1,1,21,4,1,10,5,2,10,9,5,8
34,0,0,1,0,285,1,0,0,29,3,0,1,0,0,0,2,0,86,3,2,0,0,1,0,0,3,1,0,0,5429,17491,4,0,13,3,2,10,1,3,8,7,7,7
35,0,0,1,0,735,1,0,0,6,1,1,0,0,0,0,3,0,66,3,1,0,1,0,0,0,3,1,0,0,3506,6020,0,1,14,3,0,4,3,3,3,2,2,2
38,0,0,1,0,1261,1,0,0,2,4,1,0,0,0,0,4,0,88,3,2,0,0,0,1,0,3,1,0,0,6553,7259,9,0,14,3,0,14,3,3,1,0,0,0
33,0,0,0,1,1313,1,0,0,1,2,0,1,0,0,0,2,0,59,2,1,0,0,1,0,0,3,0,0,1,2008,20439,1,0,12,3,3,1,2,2,1,1,0,0
34,0,0,0,1,697,1,0,0,3,4,1,0,0,0,0,3,0,40,2,1,0,1,0,0,0,4,1,0,0,2979,22478,3,0,17,3,3,6,2,3,0,0,0,0
44,0,0,1,0,1448,0,1,0,28,3,0,1,0,0,0,4,1,53,4,4,1,0,0,0,0,4,1,0,0,13320,11737,3,1,18,3,1,23,2,3,12,11,11,11
54,0,0,1,0,431,1,0,0,7,4,0,1,0,0,0,4,1,68,3,2,0,1,0,0,0,4,1,0,0,6854,15696,4,0,15,3,1,14,2,2,7,1,1,7
46,0,0,1,0,526,0,1,0,1,2,0,0,1,0,0,2,1,92,3,3,1,0,0,0,0,1,0,0,1,10453,2137,1,0,25,4,3,24,2,3,24,13,15,7
29,0,0,1,0,144,0,1,0,10,1,0,0,1,0,0,4,1,39,2,2,1,0,0,0,0,2,0,0,1,8268,11866,1,1,14,3,2,7,2,3,7,7,1,7
39,0,0,1,0,116,1,0,0,24,1,1,0,0,0,0,1,0,52,3,2,0,1,0,0,0,4,0,1,0,4108,5340,7,0,13,3,0,18,2,3,7,7,1,7
38,0,0,1,0,833,1,0,0,18,3,0,1,0,0,0,2,0,60,1,2,0,0,0,0,1,4,1,0,0,5811,24539,3,1,16,3,1,15,2,3,1,0,1,0
50,0,1,0,0,333,1,0,0,22,5,0,1,0,0,0,3,0,88,1,4,0,0,0,0,1,4,0,1,0,14411,24450,1,1,13,3,0,32,2,3,32,6,13,9
36,0,0,1,0,216,1,0,0,6,2,0,1,0,0,0,2,0,84,3,2,0,0,0,1,0,2,0,0,1,4941,2819,6,0,20,4,2,7,0,3,3,2,0,1
33,1,0,1,0,211,0,1,0,16,3,1,0,0,0,0,1,1,74,3,3,1,0,0,0,0,1,0,1,0,8564,10092,2,1,20,4,0,11,2,2,0,0,0,0
41,0,0,1,0,1206,0,1,0,23,2,1,0,0,0,0,4,0,80,3,3,1,0,0,0,0,3,0,1,0,7082,11591,3,1,16,3,0,21,2,3,2,0,0,2
29,0,0,0,1,1496,1,0,0,1,1,0,0,0,1,0,4,0,41,3,2,0,0,0,1,0,3,1,0,0,4319,26283,1,0,13,3,1,10,1,3,10,7,0,9
43,0,0,1,0,1473,1,0,0,8,4,0,0,0,0,1,3,1,74,3,2,0,0,0,0,1,3,0,0,1,4522,2227,4,1,14,3,0,8,3,3,5,2,0,2
33,0,0,0,1,530,0,1,0,16,3,1,0,0,0,0,3,1,36,3,2,1,0,0,0,0,4,0,0,1,5368,16130,1,1,25,4,1,7,2,3,6,5,1,2
43,0,0,1,0,531,0,1,0,4,4,0,0,1,0,0,4,1,56,2,3,1,0,0,0,0,4,0,1,0,10231,20364,3,0,14,3,0,23,3,4,21,7,15,17
51,0,1,0,0,541,0,1,0,2,3,0,0,1,0,0,2,0,52,3,3,1,0,0,0,0,2,1,0,0,10596,15395,2,0,11,3,0,14,5,3,4,2,3,2
38,0,1,0,0,594,1,0,0,2,2,0,1,0,0,0,3,1,75,2,1,0,0,1,0,0,2,1,0,0,2468,15963,4,0,14,3,1,9,4,2,6,1,0,5
29,0,0,1,0,352,0,0,1,6,1,0,1,0,0,0,4,0,87,2,1,0,0,0,0,1,2,1,0,0,2804,15434,1,0,11,3,0,1,3,3,1,0,0,0
38,0,1,0,0,1490,1,0,0,2,2,1,0,0,0,0,4,0,42,3,1,0,0,1,0,0,4,1,0,0,1702,12106,1,1,23,4,1,1,3,3,1,0,0,0
26,0,0,1,0,474,1,0,0,3,3,1,0,0,0,0,1,1,89,3,1,0,1,0,0,0,4,1,0,0,2061,11133,1,0,21,4,0,1,5,3,1,0,0,0
36,0,0,1,0,430,1,0,0,2,4,0,0,0,0,1,4,1,73,3,2,0,1,0,0,0,2,1,0,0,6962,19573,4,1,22,4,1,15,2,3,1,0,0,0
30,0,0,1,0,1288,0,1,0,29,4,0,0,0,1,0,3,0,33,3,3,1,0,0,0,0,2,1,0,0,9250,17799,3,0,12,3,1,9,3,3,4,2,1,3
30,0,0,1,0,1427,1,0,0,2,1,0,1,0,0,0,2,0,35,2,1,0,0,1,0,0,4,0,1,0,2720,11162,0,0,13,3,0,6,3,3,5,3,1,2
31,0,0,1,0,525,0,1,0,6,4,0,1,0,0,0,1,0,66,4,2,1,0,0,0,0,4,0,0,1,5460,6219,4,0,22,4,2,13,4,4,7,7,5,7
31,0,0,0,1,325,1,0,0,5,3,0,1,0,0,0,2,0,74,3,2,0,0,0,1,0,1,0,1,0,9936,3787,0,0,19,3,0,10,2,3,9,4,1,7
32,0,0,1,0,128,1,0,0,2,1,0,0,0,1,0,4,0,84,2,2,0,0,1,0,0,1,0,1,0,2176,19737,4,0,13,3,0,9,5,3,6,2,0,4
49,0,0,1,0,527,1,0,0,8,2,0,0,0,0,1,1,1,51,3,3,0,0,1,0,0,2,1,0,0,7403,22477,4,0,11,3,1,29,3,2,26,9,1,7
40,1,0,1,0,676,1,0,0,9,4,1,0,0,0,0,4,0,86,3,1,0,0,1,0,0,1,0,1,0,2018,21831,3,0,14,3,0,15,3,1,5,4,1,0
55,0,0,1,0,147,1,0,0,20,2,0,0,0,1,0,2,0,37,3,2,0,0,1,0,0,4,1,0,0,5415,15972,3,1,19,3,1,12,4,3,10,7,0,8
30,0,0,1,0,1339,0,1,0,5,3,1,0,0,0,0,2,1,41,3,3,1,0,0,0,0,4,1,0,0,9419,8053,2,0,12,3,1,12,2,3,10,9,7,4
50,0,0,1,0,264,0,1,0,9,3,0,0,1,0,0,3,0,59,3,5,0,0,0,0,1,3,1,0,0,19331,19519,4,1,16,3,1,27,2,3,1,0,0,0
26,0,0,1,0,1066,1,0,0,2,2,0,1,0,0,0,4,0,32,4,2,0,0,0,1,0,4,1,0,0,5472,3334,1,0,12,3,0,8,2,3,8,7,1,3
52,0,0,0,1,715,1,0,0,19,4,0,1,0,0,0,4,0,41,3,1,0,1,0,0,0,4,1,0,0,4258,26589,0,0,18,3,1,5,3,3,4,3,1,2
34,1,0,1,0,1107,0,0,1,9,4,0,0,0,1,0,1,1,52,3,1,0,0,0,0,1,3,1,0,0,2742,3072,1,0,15,3,0,2,0,3,2,2,2,2
52,0,0,0,1,585,0,1,0,29,4,1,0,0,0,0,1,0,40,3,1,0,0,0,0,1,4,0,0,1,3482,19788,2,0,15,3,2,16,3,2,9,8,0,0
24,1,0,1,0,240,0,0,1,22,1,0,0,0,0,1,4,0,58,1,1,0,0,0,0,1,3,1,0,0,1555,11585,1,0,11,3,1,1,2,3,1,0,0,0
24,0,0,1,0,350,1,0,0,21,2,0,0,0,1,0,3,0,57,2,1,0,0,1,0,0,1,0,0,1,2296,10036,0,0,14,3,3,2,3,3,1,1,0,0
37,1,0,1,0,1373,1,0,0,2,2,0,0,0,0,1,4,0,92,2,1,0,0,1,0,0,3,0,1,0,2090,2396,6,1,15,3,0,7,3,3,0,0,0,0
20,1,1,0,0,769,0,1,0,9,3,0,0,1,0,0,4,1,54,3,1,0,0,0,0,1,4,0,1,0,2323,17205,1,1,14,3,0,2,3,3,2,2,0,2
40,0,0,1,0,1137,1,0,0,1,4,1,0,0,0,0,1,0,98,3,4,0,0,0,0,1,1,0,0,1,16823,18991,2,0,11,3,1,22,3,3,19,7,11,16
30,0,0,0,1,829,1,0,0,1,1,1,0,0,0,0,3,0,88,2,3,0,0,0,1,0,3,0,1,0,8474,20925,1,0,22,4,0,12,2,3,11,8,5,8
29,1,0,1,0,408,0,1,0,23,1,1,0,0,0,0,4,1,45,2,3,1,0,0,0,0,1,1,0,0,7336,11162,1,0,13,3,1,11,3,1,11,8,3,10
34,0,0,1,0,131,0,1,0,2,3,0,0,1,0,0,3,1,86,3,2,1,0,0,0,0,1,0,1,0,4538,6039,0,1,12,3,0,4,3,3,3,2,0,2
37,0,0,1,0,1115,1,0,0,1,4,1,0,0,0,0,1,0,51,2,2,0,0,0,1,0,3,0,0,1,5993,2689,1,0,18,3,1,7,2,4,7,5,0,7
30,0,0,1,0,1092,1,0,0,10,3,0,1,0,0,0,1,1,64,3,3,0,0,0,1,0,3,0,1,0,9667,2739,9,0,14,3,0,9,3,3,7,7,0,2
37,0,0,1,0,309,0,1,0,10,4,1,0,0,0,0,4,1,88,2,2,1,0,0,0,0,4,0,0,1,6694,24223,2,1,14,3,3,8,5,3,1,0,0,0
48,0,0,0,1,1262,1,0,0,1,4,0,1,0,0,0,1,0,35,4,4,0,0,0,0,1,4,0,1,0,16885,16154,2,0,22,4,0,27,3,2,5,4,2,1
37,0,0,1,0,799,1,0,0,1,3,0,0,0,1,0,2,1,59,3,3,0,0,0,1,0,4,0,1,0,7491,23848,4,0,17,3,0,12,3,4,6,5,1,2
36,1,0,1,0,1456,0,1,0,13,5,0,0,1,0,0,2,0,96,2,2,1,0,0,0,0,1,0,0,1,6134,8658,5,1,13,3,3,16,3,3,2,2,2,2
38,0,1,0,0,888,0,0,1,10,4,0,0,0,0,1,3,0,71,3,2,0,0,0,0,1,3,1,0,0,6077,14814,3,0,11,3,0,10,2,3,6,3,1,2
29,1,0,1,0,906,1,0,0,10,3,1,0,0,0,0,4,1,92,2,1,0,1,0,0,0,1,0,1,0,2404,11479,6,1,20,4,0,3,5,3,0,0,0,0
47,0,1,0,0,1379,1,0,0,16,4,0,1,0,0,0,3,0,64,4,2,0,0,0,1,0,3,0,0,1,5067,6759,1,1,19,3,0,20,3,4,19,10,2,7
23,1,0,1,0,427,0,1,0,7,3,1,0,0,0,0,3,0,99,3,1,0,0,0,0,1,4,0,0,1,2275,25103,1,1,21,4,1,3,2,3,3,2,0,2
53,1,0,1,0,607,1,0,0,2,5,0,0,0,1,0,3,1,78,2,3,0,0,0,1,0,4,1,0,0,10169,14618,0,0,16,3,1,34,4,3,33,7,1,9
38,0,0,1,0,330,1,0,0,17,1,1,0,0,0,0,3,1,65,2,3,0,0,0,0,1,3,1,0,0,8823,24608,0,0,18,3,1,20,4,2,19,9,1,9
36,0,0,0,1,1229,0,1,0,8,4,0,0,0,1,0,1,0,84,3,2,1,0,0,0,0,4,0,0,1,5079,25952,4,0,13,3,2,12,3,3,7,7,0,7
30,0,1,0,0,1012,1,0,0,5,4,1,0,0,0,0,2,0,75,2,1,0,1,0,0,0,4,0,0,1,3761,2373,9,0,12,3,1,10,3,2,5,4,0,3
44,0,1,0,0,1193,1,0,0,2,1,0,1,0,0,0,2,0,86,3,3,0,0,0,1,0,3,0,1,0,10209,19719,5,1,18,3,0,16,2,2,2,2,2,2
24,0,0,1,0,1476,0,1,0,4,1,0,1,0,0,0,4,1,42,3,2,1,0,0,0,0,3,1,0,0,4162,15211,1,1,12,3,2,5,3,3,5,4,0,3
40,0,0,1,0,448,1,0,0,16,3,1,0,0,0,0,3,1,84,3,3,0,0,0,1,0,4,0,1,0,7945,19948,6,1,15,3,0,18,2,2,4,2,3,3
21,0,0,1,0,391,1,0,0,15,2,1,0,0,0,0,3,0,96,3,1,0,1,0,0,0,4,0,1,0,1232,19281,1,0,14,3,0,0,6,3,0,0,0,0
41,0,0,0,1,267,0,1,0,10,2,1,0,0,0,0,4,0,56,3,2,1,0,0,0,0,4,0,1,0,6230,13430,7,0,14,3,0,16,3,3,14,3,1,10
26,1,1,0,0,426,0,0,1,17,4,1,0,0,0,0,2,1,58,3,1,0,0,0,0,1,3,0,0,1,2741,22808,0,1,11,3,1,8,2,2,7,7,1,0
31,0,1,0,0,793,0,1,0,20,3,1,0,0,0,0,3,0,67,4,1,0,0,0,0,1,4,1,0,0,2791,21981,0,0,12,3,1,3,4,3,2,2,2,2
44,0,0,1,0,1117,1,0,0,2,1,1,0,0,0,0,1,1,72,4,1,0,1,0,0,0,4,1,0,0,2011,19982,1,0,13,3,1,10,5,3,10,5,7,7
46,0,1,0,0,1034,1,0,0,18,1,0,1,0,0,0,1,1,86,3,3,0,0,0,0,1,3,1,0,0,10527,8984,5,0,11,3,0,28,3,2,2,2,1,2
31,0,0,0,1,697,1,0,0,10,3,0,1,0,0,0,3,1,40,3,3,0,0,0,0,1,3,1,0,0,11031,26862,4,0,20,4,1,13,2,4,11,7,4,8
38,0,0,1,0,362,1,0,0,1,1,1,0,0,0,0,3,1,43,3,1,0,1,0,0,0,1,0,1,0,2619,14561,3,0,17,3,0,8,3,2,0,0,0,0
34,0,0,1,0,1031,1,0,0,6,4,1,0,0,0,0,3,1,45,2,2,0,1,0,0,0,2,0,0,1,4505,15000,6,0,15,3,1,12,3,3,1,0,0,0
20,1,0,1,0,1097,1,0,0,11,3,0,1,0,0,0,4,1,98,2,1,0,1,0,0,0,1,0,1,0,2600,18275,1,1,15,3,0,1,2,3,1,0,0,0
56,0,1,0,0,906,0,1,0,6,3,1,0,0,0,0,3,1,86,4,4,1,0,0,0,0,1,1,0,0,13212,18256,9,0,11,3,3,36,0,2,7,7,7,7
39,0,0,1,0,1387,1,0,0,10,5,0,1,0,0,0,2,0,76,3,2,0,0,0,1,0,1,1,0,0,5377,3835,2,0,13,3,3,10,3,3,7,7,7,7
39,0,0,1,0,613,1,0,0,6,1,0,1,0,0,0,4,0,42,2,3,0,0,0,0,1,1,1,0,0,9991,21457,4,0,15,3,1,9,5,3,7,7,1,7
45,0,0,1,0,1457,1,0,0,7,3,0,1,0,0,0,1,1,83,3,1,0,1,0,0,0,3,1,0,0,4477,20100,4,1,19,3,1,7,2,2,3,2,0,2
43,0,0,1,0,1001,1,0,0,7,3,1,0,0,0,0,3,1,43,3,3,0,0,0,0,1,1,1,0,0,9985,9262,8,0,16,3,1,10,1,2,1,0,0,0
50,0,0,0,1,881,1,0,0,2,4,1,0,0,0,0,1,0,98,3,4,0,0,0,0,1,1,0,0,1,17924,4544,1,0,11,3,1,31,3,3,31,6,14,7
48,0,0,1,0,1108,1,0,0,15,4,0,0,0,0,1,3,1,65,3,1,0,1,0,0,0,1,1,0,0,2367,16530,8,0,12,3,1,10,3,2,8,2,7,6
34,0,0,1,0,1111,0,1,0,8,2,1,0,0,0,0,3,1,93,3,2,1,0,0,0,0,1,1,0,0,6500,13305,5,0,17,3,1,6,1,3,3,2,1,2
37,0,1,0,0,319,0,1,0,4,4,0,0,1,0,0,1,0,41,3,1,0,0,0,0,1,4,0,0,1,2793,2539,4,0,17,3,1,13,2,3,9,8,5,8
32,0,0,1,0,824,1,0,0,5,2,1,0,0,0,0,4,1,67,2,2,0,1,0,0,0,2,1,0,0,5878,15624,3,0,12,3,1,12,2,3,7,1,2,5
42,0,0,1,0,603,1,0,0,7,4,0,1,0,0,0,2,1,78,4,2,0,1,0,0,0,2,1,0,0,2372,5628,6,1,16,3,0,18,2,3,1,0,0,0
54,0,1,0,0,1050,1,0,0,11,4,0,1,0,0,0,2,1,87,3,4,0,0,0,0,1,4,0,0,1,16032,24456,3,0,20,4,1,26,2,3,14,9,1,12
21,1,0,1,0,337,0,1,0,7,1,0,0,1,0,0,2,0,31,3,1,0,0,0,0,1,2,0,1,0,2679,4567,1,0,13,3,0,1,3,3,1,0,1,0
51,0,1,0,0,968,1,0,0,6,2,0,1,0,0,0,2,1,40,2,1,0,0,1,0,0,3,0,1,0,2838,4257,0,0,14,3,0,8,6,2,7,0,7,7
28,1,0,1,0,1475,0,1,0,13,2,0,0,1,0,0,4,1,84,3,2,1,0,0,0,0,3,0,1,0,9854,23352,3,1,11,3,0,6,0,3,2,0,2,2
30,0,0,1,0,305,1,0,0,16,3,1,0,0,0,0,3,0,58,4,2,0,0,0,0,1,3,1,0,0,5294,9128,3,0,16,3,1,10,3,3,7,0,1,7
44,0,0,1,0,1313,1,0,0,7,3,0,1,0,0,0,2,1,31,3,5,0,0,0,0,1,4,0,0,1,19049,3549,0,1,14,3,1,23,4,2,22,7,1,10
38,0,1,0,0,1189,1,0,0,1,3,1,0,0,0,0,4,0,90,3,2,0,1,0,0,0,4,1,0,0,4735,9867,7,0,15,3,2,19,4,4,13,11,2,9
50,0,0,1,0,813,1,0,0,17,5,1,0,0,0,0,4,1,50,2,3,0,0,0,0,1,1,0,0,1,13269,21981,5,0,15,3,3,19,3,3,14,11,1,11
39,1,0,1,0,895,0,1,0,5,3,0,0,0,1,0,4,0,56,3,2,0,0,0,0,1,4,1,0,0,2086,3335,3,0,14,3,1,19,6,4,1,0,0,0
50,1,1,0,0,878,0,1,0,1,4,1,0,0,0,0,2,0,94,3,2,1,0,0,0,0,3,0,0,1,6728,14255,7,0,12,3,2,12,3,3,6,3,0,1
25,0,0,1,0,685,1,0,0,1,3,1,0,0,0,0,1,1,62,3,2,0,0,0,1,0,3,1,0,0,4898,7505,0,0,12,3,2,5,3,3,4,2,1,2
39,0,0,1,0,1498,0,1,0,21,4,1,0,0,0,0,1,0,44,2,2,1,0,0,0,0,4,1,0,0,6120,3567,3,1,12,3,2,8,2,4,5,4,1,4
46,0,0,1,0,717,1,0,0,13,4,1,0,0,0,0,3,0,34,3,2,0,0,0,0,1,2,0,1,0,5562,9697,6,0,14,3,0,19,3,3,10,7,0,9
49,0,0,1,0,1261,1,0,0,7,3,0,0,0,0,1,2,0,31,2,3,0,0,0,0,1,3,0,1,0,10965,12066,8,0,24,4,0,26,2,3,5,2,0,0
33,0,0,0,1,1038,0,1,0,8,1,1,0,0,0,0,2,1,88,2,1,0,0,0,0,1,4,0,1,0,2342,21437,0,0,19,3,0,3,2,2,2,2,2,2
27,0,0,1,0,1354,1,0,0,2,4,0,0,0,1,0,2,0,41,3,1,0,1,0,0,0,2,1,0,0,2226,6073,1,0,11,3,1,6,3,2,5,3,1,2
41,1,0,1,0,1085,1,0,0,2,4,1,0,0,0,0,2,1,57,1,1,0,0,1,0,0,4,0,0,1,2778,17725,4,1,13,3,1,10,1,2,7,7,1,0
23,0,0,1,0,885,1,0,0,4,3,0,1,0,0,0,1,0,58,4,1,0,1,0,0,0,1,1,0,0,2819,8544,2,0,16,3,1,5,3,4,3,2,0,2
45,0,0,1,0,252,1,0,0,2,3,1,0,0,0,0,2,1,95,2,1,0,1,0,0,0,3,0,1,0,2274,6153,1,0,14,3,0,1,3,3,1,0,0,0
30,0,1,0,0,721,1,0,0,1,2,0,1,0,0,0,3,1,58,3,2,0,0,1,0,0,4,0,1,0,4011,10781,1,0,23,4,0,12,2,3,12,8,3,7
44,0,0,1,0,1488,0,1,0,1,5,0,0,1,0,0,2,1,75,3,2,1,0,0,0,0,1,0,0,1,5454,4009,5,1,21,4,1,9,2,2,4,3,1,3
18,0,0,1,0,812,0,1,0,10,3,0,1,0,0,0,4,1,69,2,1,0,0,0,0,1,3,0,1,0,1200,9724,1,0,12,3,0,0,2,3,0,0,0,0
39,0,1,0,0,505,1,0,0,2,4,0,0,0,1,0,3,1,64,3,3,0,0,0,0,1,3,0,1,0,10938,6420,0,0,25,4,0,20,1,3,19,6,11,8
32,0,0,1,0,859,1,0,0,4,3,1,0,0,0,0,3,1,98,2,2,0,0,0,1,0,3,1,0,0,6162,19124,1,0,12,3,1,14,3,3,14,13,6,8
32,0,1,0,0,1005,1,0,0,2,2,1,0,0,0,0,4,0,79,3,1,0,0,1,0,0,4,0,1,0,3068,11864,0,0,13,3,0,8,2,2,7,7,3,6
56,0,0,1,0,832,1,0,0,9,3,0,1,0,0,0,3,0,81,3,4,0,0,0,0,1,4,1,0,0,11103,20420,7,0,11,3,0,30,1,2,10,7,1,1
29,0,0,1,0,468,1,0,0,28,4,0,1,0,0,0,4,1,73,2,1,0,1,0,0,0,1,0,1,0,3785,8489,1,0,14,3,0,5,3,1,5,4,0,4
49,0,0,1,0,1418,1,0,0,1,3,0,0,0,1,0,3,1,36,3,1,0,1,0,0,0,1,1,0,0,3580,10554,2,0,16,3,1,7,2,3,4,2,0,2
19,1,0,0,1,504,1,0,0,10,3,0,1,0,0,0,1,1,96,2,1,0,1,0,0,0,2,0,1,0,1859,6148,1,1,25,4,0,1,2,4,1,1,0,0
49,1,0,1,0,1184,0,1,0,11,3,0,0,1,0,0,3,1,43,3,3,1,0,0,0,0,4,1,0,0,7654,5860,1,0,18,3,2,9,3,4,9,8,7,7
58,1,0,1,0,147,1,0,0,23,4,0,1,0,0,0,4,1,94,3,3,0,0,0,0,1,4,1,0,0,10312,3465,1,0,12,3,1,40,3,2,40,10,15,6
36,0,0,0,1,1105,1,0,0,24,4,1,0,0,0,0,2,1,47,3,2,0,0,1,0,0,2,1,0,0,5674,6927,7,0,15,3,1,11,3,3,9,8,0,8
52,0,0,0,1,771,0,1,0,2,4,1,0,0,0,0,1,0,79,2,5,0,0,0,0,1,3,0,1,0,19068,21030,1,1,18,3,0,33,2,4,33,7,15,12
37,0,0,1,0,1319,1,0,0,6,3,0,1,0,0,0,3,0,51,4,2,0,1,0,0,0,1,0,0,1,5974,17001,4,1,13,3,2,13,2,3,7,7,6,7
33,0,0,1,0,147,1,0,0,4,4,0,1,0,0,0,3,1,47,2,1,0,1,0,0,0,2,1,0,0,2622,13248,6,0,21,4,0,7,3,3,3,2,1,1
40,0,0,0,1,1142,1,0,0,8,2,1,0,0,0,0,4,0,72,3,2,0,0,0,0,1,4,0,0,1,4069,8841,3,1,18,3,0,8,2,3,2,2,2,2
43,0,0,0,1,343,1,0,0,9,3,1,0,0,0,0,1,0,52,3,1,0,1,0,0,0,3,0,1,0,2438,24978,4,0,13,3,0,7,2,2,3,2,1,2
35,0,0,1,0,982,1,0,0,1,4,0,1,0,0,0,4,0,58,2,1,0,0,1,0,0,3,1,0,0,2258,16340,6,0,12,3,1,10,2,3,8,0,1,7
59,0,0,1,0,1429,1,0,0,18,4,0,1,0,0,0,4,0,67,3,3,0,0,0,1,0,4,0,1,0,10512,20002,6,0,12,3,0,25,6,2,9,7,5,4
35,0,0,0,1,1180,1,0,0,2,2,0,1,0,0,0,2,0,90,3,2,0,0,0,1,0,4,0,0,1,5762,24442,2,0,14,3,1,15,6,3,7,7,1,7
50,1,0,1,0,869,0,1,0,3,2,0,0,1,0,0,1,0,86,2,1,0,0,0,0,1,3,1,0,0,2683,3810,1,1,14,3,0,3,2,3,3,2,0,2
55,0,0,1,0,1136,1,0,0,1,4,0,1,0,0,0,2,0,81,4,4,0,0,0,0,1,4,0,0,1,14732,12414,2,0,13,3,2,31,4,4,7,7,0,0
47,0,0,1,0,465,1,0,0,1,3,0,0,0,1,0,1,0,74,3,1,0,1,0,0,0,4,1,0,0,3420,10205,7,0,12,3,1,17,2,2,6,5,1,2
34,0,0,1,0,304,0,1,0,2,3,0,0,0,0,1,4,0,60,3,2,1,0,0,0,0,4,0,1,0,6274,18686,1,0,22,4,0,6,5,3,6,5,1,4
47,0,0,0,1,1162,1,0,0,1,1,0,1,0,0,0,3,1,98,3,3,0,0,0,0,1,2,1,0,0,11957,17231,0,0,18,3,2,14,3,1,13,8,5,12
28,0,0,1,0,895,1,0,0,15,2,1,0,0,0,0,1,0,50,3,1,0,0,1,0,0,3,0,0,1,2207,22482,1,0,16,3,1,4,5,2,4,2,2,2
22,1,0,1,0,617,1,0,0,3,1,1,0,0,0,0,2,1,34,3,2,0,0,0,1,0,3,1,0,0,4171,10022,0,1,19,3,1,4,3,4,3,2,0,2
56,0,0,1,0,1400,1,0,0,7,3,1,0,0,0,0,4,0,49,1,3,0,0,0,1,0,4,0,1,0,7260,21698,4,0,11,3,0,37,3,2,6,4,0,2
39,0,0,1,0,492,1,0,0,12,3,0,1,0,0,0,4,0,66,3,2,0,0,0,1,0,2,1,0,0,5295,7693,4,0,21,4,0,7,3,3,5,4,1,0
43,0,0,1,0,982,1,0,0,12,3,1,0,0,0,0,1,0,59,2,4,0,0,0,0,1,2,0,0,1,14336,4345,1,0,11,3,1,25,3,3,25,10,3,9
28,0,0,1,0,1476,1,0,0,16,2,0,1,0,0,0,2,0,68,4,2,0,0,0,0,1,1,0,1,0,5661,4824,0,0,19,3,0,9,2,3,8,3,0,7
40,0,0,1,0,611,0,1,0,7,4,0,1,0,0,0,2,0,88,3,5,0,0,0,0,1,2,0,1,0,19833,4349,1,0,14,3,0,21,3,2,21,8,12,8
35,0,1,0,0,636,1,0,0,4,4,0,0,0,0,1,4,0,47,2,1,0,0,1,0,0,4,1,0,0,2376,26537,1,0,13,3,1,2,2,4,2,2,2,2
34,0,0,1,0,546,1,0,0,10,3,1,0,0,0,0,2,0,83,3,1,0,0,1,0,0,2,0,0,1,2008,6896,1,0,14,3,2,1,3,3,1,0,1,0
50,0,0,1,0,1046,1,0,0,10,3,0,0,0,1,0,4,0,100,2,3,0,0,0,0,1,4,0,1,0,10496,2755,6,0,15,3,0,20,2,3,4,3,1,3
47,0,0,1,0,207,1,0,0,9,4,1,0,0,0,0,2,1,64,3,1,0,0,1,0,0,3,0,1,0,2105,5411,4,0,12,3,0,7,2,3,2,2,2,0
45,0,0,1,0,1339,1,0,0,7,3,1,0,0,0,0,2,0,59,3,3,0,1,0,0,0,1,0,0,1,9724,18787,2,0,17,3,1,25,2,3,1,0,0,0
50,1,1,0,0,959,0,1,0,1,4,0,0,0,0,1,4,0,81,3,2,1,0,0,0,0,3,0,1,0,4728,17251,3,1,14,3,0,5,4,3,0,0,0,0
45,0,0,0,1,805,1,0,0,4,2,1,0,0,0,0,3,0,57,3,2,0,0,1,0,0,2,1,0,0,4447,23163,1,0,12,3,0,9,5,2,9,7,0,8
56,0,0,1,0,713,1,0,0,8,3,1,0,0,0,0,3,1,67,3,1,0,1,0,0,0,1,0,0,1,4257,13939,4,1,18,3,1,19,3,3,2,2,2,2
43,0,1,0,0,559,1,0,0,10,4,1,0,0,0,0,3,1,82,2,2,0,0,1,0,0,3,0,0,1,5257,6227,1,0,11,3,1,9,3,4,9,7,0,0
55,0,0,1,0,836,1,0,0,2,4,0,0,0,1,0,2,0,98,2,1,0,1,0,0,0,4,1,0,0,2662,7975,8,0,20,4,1,19,2,4,5,2,0,4
46,0,0,1,0,991,0,0,1,1,2,1,0,0,0,0,4,1,44,3,1,0,0,0,0,1,1,0,1,0,3423,22957,6,0,12,3,0,10,3,4,7,6,5,7
41,0,1,0,0,840,1,0,0,9,3,0,1,0,0,0,1,0,64,3,5,0,0,0,0,1,3,0,0,1,19419,3735,2,0,17,3,1,21,2,4,18,16,0,11
43,0,1,0,0,1422,0,1,0,2,4,1,0,0,0,0,1,0,92,3,2,1,0,0,0,0,4,1,0,0,5675,19246,1,0,20,4,1,7,5,3,7,7,7,7
